Date,HSI Price,SSE Price,DJIA Price,FTSE Price,DAX Price,SP500 Price
10/11/2015,22401.7,3640.49,17758.21,6275.28,10832.52,2081.72
9/11/2015,22726.77,3646.88,17730.48,6295.16,10815.45,2078.58
6/11/2015,22867.33,3590.03,17910.33,6353.83,10988.03,2099.2
5/11/2015,23051.04,3522.82,17863.43,6364.9,10887.74,2099.93
4/11/2015,23053.57,3459.64,17867.58,6412.88,10845.24,2102.31
3/11/2015,22568.43,3316.7,17918.15,6383.61,10951.15,2109.79
2/11/2015,22370.04,3325.08,17828.76,6361.8,10950.67,2104.05
30/10/2015,22640.04,3382.56,17663.54,6361.09,10850.14,2079.36
29/10/2015,22819.94,3387.32,17755.8,6395.8,10800.84,2089.41
28/10/2015,22956.57,3375.2,17779.52,6437.8,10831.96,2090.35
27/10/2015,23142.73,3434.34,17581.43,6365.27,10692.19,2065.89
26/10/2015,23116.25,3429.58,17623.05,6417.02,10801.34,2071.18
23/10/2015,23151.94,3412.43,17646.7,6444.08,10794.54,2075.15
22/10/2015,22845.37,3368.74,17489.16,6376.28,10491.97,2052.51
20/10/2015,22989.22,3425.33,17217.11,6345.13,10147.68,2030.77
19/10/2015,23075.61,3386.7,17230.54,6352.33,10164.31,2033.66
16/10/2015,23067.37,3391.35,17215.97,6378.04,10104.43,2033.11
15/10/2015,22888.17,3338.07,17141.75,6338.67,10064.8,2023.86
14/10/2015,22439.91,3262.44,16924.75,6269.61,9915.85,1994.24
13/10/2015,22600.46,3293.23,17081.89,6342.28,10032.82,2003.69
12/10/2015,22730.93,3287.66,17131.86,6371.18,10119.83,2017.46
9/10/2015,22458.8,3183.15,17084.49,6416.16,10096.6,2014.89
8/10/2015,22354.91,3143.36,17050.75,6374.82,9993.07,2013.43
30/9/2015,20846.3,3052.78,16284.7,6061.61,9660.44,1920.03
29/9/2015,20556.6,3038.14,16049.13,5909.24,9450.4,1884.09
25/9/2015,21186.32,3092.35,16314.67,6109.01,9688.53,1931.34
24/9/2015,21095.98,3142.69,16201.32,5961.49,9427.64,1932.24
23/9/2015,21302.91,3115.89,16279.89,6032.24,9612.62,1938.76
22/9/2015,21796.58,3185.62,16330.47,5935.84,9570.66,1942.74
21/9/2015,21756.93,3156.54,16510.19,6108.71,9948.51,1966.97
18/9/2015,21920.83,3097.92,16384.58,6104.11,9916.16,1958.03
17/9/2015,21854.63,3086.06,16674.74,6186.99,10229.58,1990.2
16/9/2015,21966.66,3152.26,16739.95,6229.21,10227.21,1995.31
15/9/2015,21455.23,3005.17,16599.85,6137.6,10188.13,1978.09
14/9/2015,21561.9,3114.8,16370.96,6084.59,10131.74,1953.03
11/9/2015,21504.37,3200.23,16433.09,6117.76,10123.56,1961.05
10/9/2015,21562.5,3197.89,16330.4,6155.81,10210.44,1952.29
9/9/2015,22131.31,3243.09,16253.57,6229.01,10303.12,1942.04
8/9/2015,21259.04,3170.45,16492.68,6146.1,10271.36,1969.41
2/9/2015,20934.94,3160.17,16351.38,6083.31,10048.05,1948.86
1/9/2015,21185.43,3166.62,16058.35,6058.54,10015.57,1913.85
28/8/2015,21612.39,3232.35,16643.01,6247.94,10298.53,1988.87
27/8/2015,21838.54,3083.59,16654.77,6192.03,10315.62,1987.66
26/8/2015,21080.39,2927.29,16285.51,5979.2,9997.43,1940.51
25/8/2015,21404.96,2964.97,15666.44,6081.34,10128.12,1867.61
24/8/2015,21251.57,3209.91,15871.35,5898.87,9648.43,1893.21
21/8/2015,22409.62,3507.74,16459.75,6187.65,10124.52,1970.89
20/8/2015,22757.47,3664.29,16990.69,6367.89,10432.19,2035.73
19/8/2015,23167.85,3794.11,17348.73,6403.45,10682.15,2079.61
18/8/2015,23474.97,3748.16,17511.34,6526.29,10915.92,2096.92
17/8/2015,23814.65,3993.67,17545.18,6550.3,10940.33,2102.44
14/8/2015,23991.03,3965.33,17477.4,6550.74,10985.14,2091.54
13/8/2015,24018.8,3954.56,17408.25,6568.33,11014.63,2083.39
12/8/2015,23916.02,3886.32,17402.51,6571.19,10924.61,2086.05
11/8/2015,24498.21,3927.91,17402.84,6664.54,11293.65,2084.07
10/8/2015,24521.12,3928.42,17615.17,6736.22,11604.78,2104.18
7/8/2015,24552.47,3744.2,17373.38,6718.49,11490.83,2077.57
6/8/2015,24375.28,3661.54,17419.75,6747.09,11585.1,2083.56
5/8/2015,24514.16,3694.57,17540.47,6752.41,11636.3,2099.84
4/8/2015,24406.12,3756.54,17550.69,6686.57,11456.07,2093.32
3/8/2015,24411.42,3622.91,17598.2,6688.62,11443.72,2098.04
31/7/2015,24636.28,3663.73,17689.86,6696.28,11308.99,2103.84
30/7/2015,24497.98,3705.77,17745.98,6668.87,11257.15,2108.63
29/7/2015,24619.45,3789.17,17751.39,6631,11211.85,2108.57
28/7/2015,24503.94,3663,17630.27,6555.28,11173.91,2093.25
27/7/2015,24351.96,3725.56,17440.59,6505.13,11056.4,2067.64
24/7/2015,25128.51,4070.91,17568.53,6579.81,11347.45,2079.65
23/7/2015,25398.85,4123.92,17731.92,6655.01,11512.11,2102.15
22/7/2015,25282.62,4026.05,17851.04,6667.34,11520.67,2114.15
21/7/2015,25536.43,4017.67,17919.29,6769.07,11604.8,2119.21
20/7/2015,25404.81,3992.11,18100.41,6788.69,11735.72,2128.28
17/7/2015,25415.27,3957.35,18086.45,6775.08,11673.42,2126.64
16/7/2015,25162.78,3823.18,18120.25,6796.45,11716.76,2124.29
15/7/2015,25055.76,3805.7,18050.17,6753.75,11539.66,2107.4
14/7/2015,25120.91,3924.49,18053.58,6753.75,11516.9,2108.95
13/7/2015,25224.01,3970.39,17977.68,6737.95,11484.38,2099.6
10/7/2015,24901.28,3877.8,17760.41,6673.38,11315.63,2076.62
9/7/2015,24392.79,3709.33,17548.62,6581.63,10996.41,2051.31
8/7/2015,23516.56,3507.19,17515.42,6490.7,10747.3,2046.68
7/7/2015,24975.31,3727.12,17776.91,6432.21,10676.78,2081.34
6/7/2015,25236.28,3775.91,17683.58,6535.68,10890.63,2068.76
2/7/2015,26282.32,3912.77,17730.11,6630.47,11099.35,2076.78
30/6/2015,26250.03,4277.22,17619.51,6520.98,10944.97,2063.11
29/6/2015,25966.98,4053.03,17596.35,6620.48,11083.2,2057.64
26/6/2015,26663.87,4192.87,17946.68,6753.7,11492.43,2101.49
25/6/2015,27145.75,4527.78,17890.36,6807.82,11473.13,2102.31
24/6/2015,27404.97,4690.15,17966.07,6844.8,11471.26,2108.58
23/6/2015,27333.46,4576.49,18144.07,6834.87,11542.54,2124.2
19/6/2015,26760.53,4478.36,18015.95,6710.45,11040.1,2109.99
18/6/2015,26694.66,4785.36,18115.84,6707.88,11100.3,2121.24
17/6/2015,26753.79,4967.9,17935.74,6680.55,10978.01,2100.44
16/6/2015,26566.7,4887.43,17904.48,6710.1,11044.01,2096.29
15/6/2015,26861.81,5062.99,17791.17,6710.52,10984.97,2084.43
12/6/2015,27280.54,5166.35,17898.84,6784.92,11196.49,2094.11
11/6/2015,26907.85,5121.59,18039.37,6846.74,11332.78,2108.86
10/6/2015,26687.64,5106.04,18000.4,6830.27,11265.39,2105.2
9/6/2015,26989.52,5113.53,17764.04,6753.8,11001.29,2080.15
8/6/2015,27316.28,5131.88,17766.55,6790.04,11064.92,2079.28
5/6/2015,27260.16,5023.1,17849.46,6804.6,11197.15,2092.83
4/6/2015,27551.89,4947.1,17905.58,6859.24,11340.6,2095.84
3/6/2015,27657.47,4909.98,18076.27,6950.46,11419.62,2114.07
2/6/2015,27466.72,4910.53,18011.94,6928.27,11328.8,2109.6
1/6/2015,27597.16,4828.74,18040.37,6953.58,11436.05,2111.73
29/5/2015,27424.19,4611.74,18010.68,6984.43,11413.82,2107.39
28/5/2015,27454.31,4620.27,18126.12,7040.92,11677.57,2120.79
27/5/2015,28081.21,4941.71,18162.99,7033.33,11771.13,2123.48
26/5/2015,28249.86,4910.9,18041.54,6948.99,11625.13,2104.2
22/5/2015,27992.83,4657.6,18232.02,7031.72,11815.01,2126.06
21/5/2015,27523.72,4529.42,18285.74,7013.47,11864.59,2130.82
20/5/2015,27585.05,4446.29,18285.4,7007.26,11848.47,2125.85
19/5/2015,27693.54,4417.55,18312.39,6995.1,11853.33,2127.83
18/5/2015,27591.25,4283.49,18298.88,6968.87,11594.28,2129.2
15/5/2015,27822.28,4308.69,18272.56,6960.49,11447.03,2122.73
14/5/2015,27286.55,4378.31,18252.24,6973.04,11559.82,2121.1
13/5/2015,27249.28,4375.76,18060.49,6949.63,11351.46,2098.48
12/5/2015,27407.18,4401.22,18068.23,6933.8,11472.41,2099.12
11/5/2015,27718.2,4333.58,18105.17,7029.85,11673.35,2105.33
8/5/2015,27577.34,4205.92,18191.11,7046.82,11709.73,2116.1
7/5/2015,27289.97,4112.21,17924.06,6886.95,11407.97,2088
6/5/2015,27640.91,4229.27,17841.98,6933.74,11350.15,2080.15
5/5/2015,27755.54,4298.71,17928.2,6927.58,11327.68,2089.46
30/4/2015,28133,4441.66,17840.52,6960.63,11454.38,2085.51
29/4/2015,28400.34,4476.62,18035.53,6946.28,11432.72,2106.85
28/4/2015,28442.75,4476.21,18110.14,7030.53,11811.66,2114.76
27/4/2015,28433.59,4527.4,18037.97,7103.98,12039.16,2108.92
24/4/2015,28060.98,4393.69,18080.14,7070.7,11810.85,2117.69
23/4/2015,27827.7,4414.51,18058.69,7053.67,11723.58,2112.93
22/4/2015,27933.85,4398.49,18038.27,7028.24,11867.37,2107.96
21/4/2015,27850.49,4293.62,17949.59,7062.93,11939.58,2097.29
20/4/2015,27094.93,4217.08,18034.93,7052.13,11891.91,2100.4
17/4/2015,27653.12,4287.3,17826.3,6994.63,11688.7,2081.18
16/4/2015,27739.71,4194.82,18105.77,7060.45,11998.86,2104.99
15/4/2015,27618.82,4084.16,18112.61,7096.78,12231.34,2106.63
14/4/2015,27561.49,4135.57,18036.7,7075.26,12227.6,2095.84
13/4/2015,28016.34,4121.71,17977.04,7064.3,12338.73,2092.43
10/4/2015,27272.39,4034.31,18057.65,7089.77,12374.73,2102.06
9/4/2015,26944.39,3957.53,17958.73,7015.36,12166.44,2091.18
8/4/2015,26236.86,3994.81,17902.51,6937.41,12035.86,2081.9
2/4/2015,25275.64,3825.78,17763.24,6833.46,11967.39,2066.96
1/4/2015,25082.75,3810.29,17698.18,6809.5,12001.38,2059.69
31/3/2015,24900.89,3747.9,17776.12,6773.04,11966.17,2067.89
30/3/2015,24855.12,3786.57,17976.31,6891.43,12086.01,2086.24
27/3/2015,24486.2,3691.1,17712.66,6855.02,11868.33,2061.02
26/3/2015,24497.08,3682.1,17678.23,6895.33,11843.68,2056.15
25/3/2015,24528.23,3660.73,17718.54,6990.97,11865.32,2061.05
24/3/2015,24399.6,3691.41,18011.14,7019.68,12005.69,2091.5
23/3/2015,24494.51,3687.73,18116.04,7037.67,11895.84,2104.42
20/3/2015,24375.24,3617.32,18127.65,7022.51,12039.37,2108.1
19/3/2015,24468.89,3582.27,17959.03,6962.32,11899.4,2089.27
18/3/2015,24120.08,3577.3,18076.19,6945.2,11922.77,2099.5
17/3/2015,23901.49,3502.85,17849.08,6837.61,11980.85,2074.28
16/3/2015,23949.55,3449.3,17977.42,6804.08,12167.72,2081.19
13/3/2015,23823.21,3372.91,17749.31,6740.58,11901.61,2053.4
12/3/2015,23797.96,3349.32,17895.22,6761.07,11799.39,2065.95
11/3/2015,23717.97,3290.9,17635.39,6721.51,11805.99,2040.24
10/3/2015,23896.98,3286.07,17662.94,6702.84,11500.38,2044.16
9/3/2015,24123.05,3302.41,17995.72,6876.47,11582.11,2079.43
6/3/2015,24164,3241.19,17856.78,6911.8,11550.97,2071.26
5/3/2015,24193.04,3248.48,18135.72,6961.14,11504.01,2101.04
4/3/2015,24465.38,3279.53,18096.9,6919.24,11390.38,2098.53
3/3/2015,24702.78,3263.05,18203.37,6889.13,11280.36,2107.78
2/3/2015,24887.44,3336.28,18288.63,6940.64,11410.36,2117.39
27/2/2015,24823.29,3310.3,18132.7,6946.66,11401.66,2104.5
26/2/2015,24902.06,3298.36,18214.42,6949.73,11327.19,2110.74
25/2/2015,24778.28,3228.84,18224.57,6935.38,11210.27,2113.86
17/2/2015,24784.88,3246.91,18047.58,6898.13,10895.62,2100.34
13/2/2015,24682.54,3203.83,18019.35,6873.52,10963.4,2096.99
12/2/2015,24422.15,3173.42,17972.38,6828.11,10919.65,2088.48
11/2/2015,24315.02,3157.7,17862.14,6818.17,10752.11,2068.53
10/2/2015,24528.1,3141.59,17868.76,6829.12,10753.83,2068.59
9/2/2015,24521,3095.12,17729.21,6837.15,10663.51,2046.74
6/2/2015,24679.39,3075.91,17824.29,6853.44,10846.39,2055.47
5/2/2015,24765.49,3136.53,17884.88,6865.93,10905.41,2062.52
4/2/2015,24679.76,3174.13,17673.02,6860.02,10911.32,2041.51
3/2/2015,24554.78,3204.91,17666.4,6871.8,10890.95,2050.03
2/2/2015,24484.74,3128.3,17361.04,6782.55,10828.01,2020.85
30/1/2015,24507.05,3210.36,17164.95,6749.4,10694.32,1994.99
29/1/2015,24595.85,3262.3,17416.85,6810.6,10737.87,2021.25
28/1/2015,24861.81,3305.74,17191.37,6825.94,10710.97,2002.16
27/1/2015,24807.28,3352.96,17387.21,6811.61,10628.58,2029.55
26/1/2015,24909.9,3383.18,17678.7,6852.4,10798.33,2057.09
23/1/2015,24850.45,3351.76,17672.6,6832.83,10649.58,2051.82
22/1/2015,24522.63,3343.34,17813.98,6796.63,10435.62,2063.15
21/1/2015,24352.58,3323.61,17554.28,6728.04,10299.23,2032.12
20/1/2015,23951.16,3173.05,17515.23,6620.1,10257.13,2022.55
16/1/2015,24103.52,3376.49,17511.57,6550.27,10167.77,2019.42
15/1/2015,24350.91,3336.45,17320.71,6498.78,10032.61,1992.67
14/1/2015,24112.6,3222.44,17427.09,6388.46,9817.08,2011.27
13/1/2015,24215.97,3235.3,17613.68,6542.2,9941,2023.03
12/1/2015,24026.46,3229.32,17640.84,6501.42,9781.9,2028.26
9/1/2015,23919.95,3285.41,17737.37,6501.14,9648.5,2044.81
8/1/2015,23835.53,3293.46,17907.87,6569.96,9837.61,2062.14
7/1/2015,23681.26,3373.95,17584.52,6419.83,9518.18,2025.9
6/1/2015,23485.41,3351.45,17371.64,6366.51,9469.66,2002.61
5/1/2015,23721.32,3350.52,17501.65,6417.16,9473.16,2020.58
30/12/2014,23501.1,3165.81,17983.07,6547,9805.55,2080.35
29/12/2014,23773.18,3168.02,18038.23,6633.51,9927.13,2090.57
23/12/2014,23333.69,3032.61,18024.17,6598.18,9922.11,2082.17
22/12/2014,23408.57,3127.44,17959.44,6576.74,9865.76,2078.54
19/12/2014,23116.63,3108.6,17804.8,6545.27,9786.96,2070.65
18/12/2014,22832.21,3057.52,17778.15,6466,9811.06,2061.23
17/12/2014,22585.84,3061.02,17356.87,6336.48,9544.43,2012.89
16/12/2014,22670.5,3021.52,17068.87,6331.83,9563.89,1972.74
15/12/2014,23027.85,2953.42,17180.84,6182.72,9334.01,1989.63
12/12/2014,23249.2,2938.17,17280.83,6300.63,9594.73,2002.33
11/12/2014,23312.54,2925.74,17596.34,6461.7,9862.53,2035.33
10/12/2014,23524.52,2940.01,17533.15,6500.04,9799.73,2026.14
9/12/2014,23485.83,2856.27,17801.2,6529.47,9793.71,2059.82
8/12/2014,24047.67,3020.26,17852.48,6672.15,10014.99,2060.31
5/12/2014,24002.64,2937.65,17958.79,6742.84,10087.12,2075.37
4/12/2014,23832.56,2899.46,17900.1,6679.37,9851.35,2071.92
3/12/2014,23428.62,2779.53,17912.62,6716.63,9971.79,2074.33
2/12/2014,23654.3,2763.54,17879.55,6742.1,9934.08,2066.55
1/12/2014,23367.45,2680.16,17776.8,6656.37,9963.51,2053.44
28/11/2014,23987.45,2682.83,17828.24,6722.62,9980.85,2067.56
26/11/2014,24111.98,2604.35,17827.75,6729.17,9915.56,2072.83
25/11/2014,23843.91,2567.6,17814.94,6731.14,9861.21,2067.03
24/11/2014,23893.14,2532.88,17817.9,6729.79,9785.54,2069.41
21/11/2014,23437.12,2486.79,17810.06,6750.76,9732.55,2063.5
20/11/2014,23349.64,2452.66,17719,6678.9,9483.97,2052.75
19/11/2014,23373.31,2450.99,17685.73,6696.6,9472.8,2048.72
18/11/2014,23529.17,2456.37,17687.82,6709.13,9456.53,2051.8
17/11/2014,23797.08,2474.01,17647.75,6671.97,9306.35,2041.32
14/11/2014,24087.38,2478.82,17634.74,6654.37,9252.94,2039.82
13/11/2014,24019.94,2485.61,17652.79,6635.45,9248.51,2039.33
12/11/2014,23938.18,2494.48,17612.2,6611.04,9210.96,2038.25
11/11/2014,23808.28,2469.67,17614.9,6627.4,9369.03,2039.68
10/11/2014,23744.7,2473.67,17613.74,6611.25,9351.87,2038.26
7/11/2014,23550.24,2418.17,17573.93,6567.24,9291.83,2031.92
6/11/2014,23649.31,2425.86,17554.47,6551.15,9377.41,2031.21
5/11/2014,23695.62,2419.25,17484.53,6539.14,9315.48,2023.57
4/11/2014,23845.66,2430.68,17383.84,6453.97,9166.47,2012.1
3/11/2014,23915.97,2430.03,17366.24,6487.97,9251.7,2017.81
31/10/2014,23998.06,2420.18,17390.52,6546.47,9326.87,2018.05
30/10/2014,23702.04,2391.08,17195.42,6463.55,9114.84,1994.65
29/10/2014,23819.87,2373.03,16974.31,6453.87,9082.81,1982.3
28/10/2014,23520.36,2337.87,17005.75,6402.17,9068.19,1985.05
27/10/2014,23143.23,2290.44,16817.94,6363.46,8902.61,1961.63
24/10/2014,23302.2,2302.28,16805.41,6388.73,8987.8,1964.58
23/10/2014,23333.18,2302.42,16677.9,6419.15,9047.31,1950.82
22/10/2014,23403.97,2326.55,16461.32,6399.73,8940.14,1927.11
21/10/2014,23088.58,2339.66,16614.81,6372.33,8886.96,1941.28
20/10/2014,23070.26,2356.73,16399.67,6267.07,8717.76,1904.01
17/10/2014,23023.21,2341.18,16380.41,6310.29,8850.27,1886.76
16/10/2014,22900.94,2356.5,16117.24,6195.91,8582.9,1862.76
15/10/2014,23140.05,2373.67,16141.74,6211.64,8571.95,1862.49
14/10/2014,23047.97,2359.47,16315.19,6392.68,8825.21,1877.7
13/10/2014,23143.38,2366.01,16321.07,6366.24,8812.43,1874.74
10/10/2014,23088.54,2374.54,16544.1,6339.97,8788.81,1906.13
9/10/2014,23534.53,2389.37,16659.25,6431.85,9005.02,1928.21
8/10/2014,23263.33,2382.79,16994.22,6482.24,8995.33,1968.89
30/9/2014,22932.98,2363.87,17042.9,6622.72,9474.3,1972.29
29/9/2014,23229.21,2357.71,17071.22,6646.6,9422.91,1977.8
26/9/2014,23678.41,2347.72,17113.15,6649.39,9490.55,1982.85
25/9/2014,23768.13,2345.1,16945.8,6639.71,9510.01,1965.99
24/9/2014,23921.61,2343.57,17210.06,6706.27,9661.97,1998.3
23/9/2014,23837.07,2309.72,17055.87,6676.08,9595.03,1982.77
22/9/2014,23955.49,2289.87,17172.68,6773.63,9749.54,1994.29
19/9/2014,24306.16,2329.45,17279.74,6837.92,9799.26,2010.4
18/9/2014,24168.72,2315.93,17265.99,6819.29,9798.13,2011.36
17/9/2014,24376.41,2307.89,17156.85,6780.9,9661.5,2001.57
16/9/2014,24136.01,2296.56,17131.97,6792.24,9632.93,1998.98
15/9/2014,24356.99,2339.14,17031.14,6804.21,9659.63,1984.13
12/9/2014,24595.32,2331.95,16987.51,6806.96,9651.13,1985.54
11/9/2014,24662.64,2311.68,17049,6799.62,9691.28,1997.45
10/9/2014,24705.36,2318.31,17068.71,6830.11,9700.17,1995.69
5/9/2014,25240.15,2326.43,17137.36,6855.1,9747.02,2007.71
4/9/2014,25297.92,2306.86,17069.58,6877.97,9724.26,1997.65
3/9/2014,25317.95,2288.63,17078.28,6873.58,9626.49,2000.72
2/9/2014,24749.02,2266.05,17067.56,6829.17,9507.02,2002.28
29/8/2014,24742.06,2217.2,17098.45,6819.75,9470.17,2003.37
28/8/2014,24741,2195.82,17079.57,6805.8,9462.56,1996.74
27/8/2014,24918.75,2209.47,17122.01,6830.66,9569.71,2000.12
26/8/2014,25074.5,2207.11,17106.7,6822.76,9588.15,2000.02
22/8/2014,25112.23,2240.81,17001.22,6775.25,9339.17,1988.4
21/8/2014,24994.1,2230.46,17039.49,6777.66,9401.53,1992.37
20/8/2014,25159.76,2240.21,16979.13,6755.48,9314.57,1986.51
19/8/2014,25122.95,2245.33,16919.59,6779.31,9334.28,1981.6
18/8/2014,24955.46,2239.47,16838.74,6741.25,9245.33,1971.74
15/8/2014,24954.94,2226.73,16662.91,6689.08,9092.6,1955.06
14/8/2014,24801.36,2206.47,16713.58,6685.26,9225.1,1955.18
13/8/2014,24890.34,2222.88,16651.8,6656.68,9198.88,1946.72
12/8/2014,24689.41,2221.59,16560.54,6632.42,9069.47,1933.75
11/8/2014,24646.02,2224.65,16569.98,6632.82,9180.74,1936.92
8/8/2014,24331.41,2194.42,16553.93,6567.36,9009.32,1931.59
7/8/2014,24387.56,2187.67,16368.27,6597.37,9038.97,1909.57
6/8/2014,24584.13,2217.46,16443.34,6636.16,9130.04,1920.24
5/8/2014,24648.26,2219.95,16429.47,6682.48,9189.74,1920.21
4/8/2014,24600.08,2223.33,16569.28,6677.52,9154.14,1938.99
1/8/2014,24532.43,2185.3,16493.37,6679.18,9210.08,1925.15
31/7/2014,24756.85,2201.56,16563.3,6730.11,9407.48,1930.67
30/7/2014,24732.21,2181.24,16880.36,6773.44,9593.68,1970.07
29/7/2014,24640.53,2183.19,16912.11,6807.75,9653.63,1969.95
28/7/2014,24428.63,2177.95,16982.59,6788.07,9598.17,1978.91
25/7/2014,24216.01,2126.61,16960.57,6791.55,9644.01,1978.34
24/7/2014,24141.5,2105.06,17083.8,6821.46,9794.06,1987.98
23/7/2014,23971.87,2078.49,17086.63,6798.15,9753.56,1987.01
22/7/2014,23782.11,2075.48,17113.54,6795.34,9734.33,1983.53
21/7/2014,23387.14,2054.48,17051.73,6728.44,9612.05,1973.63
18/7/2014,23454.79,2059.07,17100.18,6749.45,9720.02,1978.22
17/7/2014,23520.87,2055.59,16976.81,6738.32,9753.88,1958.12
16/7/2014,23523.28,2067.28,17138.2,6784.67,9859.27,1981.57
15/7/2014,23459.96,2070.36,17060.68,6710.45,9719.41,1973.28
14/7/2014,23346.67,2066.65,17055.42,6746.14,9783.01,1977.1
11/7/2014,23233.45,2046.96,16943.81,6690.17,9666.34,1967.57
10/7/2014,23238.99,2038.34,16915.07,6672.37,9659.13,1964.68
9/7/2014,23176.07,2038.61,16985.61,6718.04,9808.2,1972.83
8/7/2014,23541.38,2064.02,16906.62,6738.45,9772.67,1963.71
7/7/2014,23540.92,2059.93,17024.21,6823.51,9906.07,1977.65
3/7/2014,23531.44,2063.23,17068.26,6865.21,10029.43,1985.44
2/7/2014,23549.62,2059.42,16976.24,6816.37,9911.27,1974.62
30/6/2014,23190.72,2048.33,16826.6,6743.94,9833.07,1960.23
27/6/2014,23221.52,2036.51,16851.84,6757.77,9815.17,1960.96
26/6/2014,23197.83,2038.68,16846.13,6735.12,9804.9,1957.22
25/6/2014,22866.7,2025.5,16867.51,6733.62,9867.75,1959.53
24/6/2014,22880.64,2033.93,16818.13,6787.07,9938.08,1949.98
23/6/2014,22804.81,2024.37,16937.26,6800.56,9920.92,1962.61
20/6/2014,23194.06,2026.67,16947.08,6825.2,9987.24,1962.87
19/6/2014,23167.73,2023.73,16921.46,6808.11,10004,1959.48
18/6/2014,23181.72,2055.52,16906.62,6778.56,9930.33,1956.98
17/6/2014,23203.59,2066.7,16808.49,6766.77,9920.32,1941.99
16/6/2014,23300.67,2085.98,16781.01,6754.64,9883.98,1937.78
13/6/2014,23319.17,2070.71,16775.74,6777.85,9912.87,1936.16
12/6/2014,23175.02,2051.71,16734.19,6843.11,9938.7,1930.11
11/6/2014,23257.29,2054.95,16843.88,6838.87,9949.81,1943.89
10/6/2014,23315.74,2052.53,16945.92,6873.55,10028.8,1950.79
9/6/2014,23117.47,2030.5,16943.1,6875,10008.63,1951.27
6/6/2014,22951,2029.96,16924.28,6858.21,9987.19,1949.44
5/6/2014,23109.66,2040.88,16836.11,6813.49,9947.83,1940.46
4/6/2014,23151.71,2024.83,16737.53,6818.63,9926.67,1927.88
3/6/2014,23291.04,2038.31,16722.34,6836.3,9919.74,1924.24
30/5/2014,23081.65,2039.21,16717.17,6844.51,9943.27,1923.57
29/5/2014,23010.14,2040.6,16698.74,6871.29,9938.9,1920.03
28/5/2014,23080.03,2050.23,16633.18,6851.22,9939.17,1909.78
27/5/2014,22944.3,2034.57,16675.5,6844.94,9940.82,1911.91
23/5/2014,22965.86,2034.57,16606.27,6815.75,9768.01,1900.53
22/5/2014,22953.76,2021.29,16543.08,6820.56,9720.91,1892.49
21/5/2014,22836.52,2024.95,16533.06,6821.04,9697.87,1888.03
20/5/2014,22834.68,2008.12,16374.31,6802,9639.08,1872.83
19/5/2014,22704.5,2005.18,16511.86,6844.55,9659.39,1885.08
16/5/2014,22712.91,2026.5,16491.31,6855.81,9629.1,1877.86
15/5/2014,22730.86,2024.97,16446.81,6840.89,9656.05,1870.85
14/5/2014,22582.77,2047.91,16613.97,6878.49,9754.39,1888.53
13/5/2014,22352.38,2050.73,16715.44,6873.08,9754.43,1897.45
12/5/2014,22261.61,2052.87,16695.47,6851.75,9702.46,1896.65
9/5/2014,21862.99,2011.13,16583.34,6814.57,9581.45,1878.48
8/5/2014,21837.12,2015.27,16550.97,6839.25,9607.4,1875.63
7/5/2014,21746.26,2010.08,16518.54,6796.44,9521.3,1878.21
30/4/2014,22133.97,2026.36,16580.84,6780.03,9603.23,1883.95
29/4/2014,22453.89,2020.34,16535.37,6769.91,9584.12,1878.33
28/4/2014,22132.53,2003.49,16448.74,6700.16,9446.36,1869.43
25/4/2014,22223.53,2036.52,16361.46,6685.69,9401.55,1863.4
24/4/2014,22562.8,2057.03,16501.65,6703,9548.68,1878.61
23/4/2014,22509.64,2067.38,16501.65,6674.74,9544.19,1875.39
22/4/2014,22730.68,2072.83,16514.37,6681.76,9600.09,1879.55
17/4/2014,22760.24,2098.88,16408.54,6625.25,9409.71,1864.85
16/4/2014,22696.01,2105.12,16424.85,6584.17,9317.82,1862.31
15/4/2014,22671.26,2101.6,16262.56,6541.61,9173.71,1842.98
14/4/2014,23038.8,2131.54,16173.24,6583.76,9339.17,1830.61
11/4/2014,23003.64,2130.54,16026.75,6561.7,9315.29,1815.69
10/4/2014,23186.96,2134.3,16170.22,6641.97,9454.54,1833.08
9/4/2014,22843.17,2105.24,16437.18,6635.61,9506.35,1872.18
8/4/2014,22596.97,2098.28,16256.14,6590.69,9490.79,1851.96
